app_id,name,release_date,is_free,price_overview,type
1875120,Marsmare: Alienation,2024-05-27,0,"6,99",game
1875140,黎明为歌 - Melody before the Dawn,2022-03-11,0,"16,99",game
1875160,The Blunderbuss,2022-10-13,0,"3,49",game
1875180,Wonderbirds,\N,0,\N,game
1875230,A Pigeon Detective Game: Twin Beaks,\N,0,\N,game
1875240,WeeRPG Demo,2022-02-05,1,\N,demo
1875280,Miner Ultra Adventures 2,2022-05-12,0,"4,19",game
1875310,Pro Basketball Manager 2023,2022-11-10,0,"64,99",game
1875320,to a T,\N,0,"52,19",game
1875350,The Wanderer: Chosen One,\N,0,\N,game
1875360,Off-Road Farming,2022-02-16,0,"59,99",game
1875370,Little Islanders,\N,0,\N,game
1875380,Shrine of Tails,2022-11-04,0,"16,99",game
1875410,Warden of the Arcaen,\N,0,\N,game
1875450,Treason Playtest,2022-01-20,0,\N,game
1875460,Midnight Ghost Hunt Playtest,2022-01-27,0,\N,game
1875470,Ninjas Against the Machines,2022-02-18,0,"16,59",game
1875520,Oscar's Paradise,\N,0,\N,game
1875530,Grim Tales: Graywitch Collector's Edition,2022-01-25,0,"20,69",game
1875540,Aria,2022-03-11,1,\N,game
1875550,The Ground Division Demo,2022-03-28,1,\N,demo
1875560,Mare,2022-03-31,0,"37,99",game
1875580,Mina the Hollower,\N,0,\N,game
1875590,塔塔帝国,2022-02-21,1,\N,game
1875600,The Perished,\N,0,\N,game
1875610,Illusion,2022-02-28,1,\N,game
1875670,Gigant,2022-08-12,0,"13,79",game
1875690,Action Ball Demo,2022-01-20,1,\N,demo
1875710,PARACHUTER,2022-02-17,0,"6,99",game
1875720,Zoo Tales,2022-04-14,0,"51,00",game
1875740,月夜赞歌 Melody in the moonlight Playtest,2023-12-11,0,\N,game
1875750,FemDomination 2,2022-02-13,0,"75,49",game
1875770,Tartaria: The forgotten tale,\N,0,\N,game
1875800,Cubytet,2022-02-21,0,"6,99",game
1875810,Slashers,2022-05-10,0,"13,31",game
1875830,Shin Megami Tensei V: Vengeance,\N,0,"299,90",game
1875850,Reds Adventure A Seasons New Beginning,2022-02-04,0,"13,79",game
1875870,Dive Hard Dave,\N,0,\N,game
1875920,Phantom Beasts - PvP Prototype Playtest,2022-03-14,0,\N,game
1875950,Gilded Shadows,2022-05-12,0,"88,99",game
1875960,Facteroids Demo,2022-01-30,1,\N,demo
1875980,A Tale About Flowers,2022-02-04,1,\N,game
1876000,IFO,2022-05-19,0,"6,89",game
1876010,Narru: the Forgotten Lands,\N,0,\N,game
1876030,Dark Past,2022-10-25,0,"27,89",game
1876040,Capture The Flag,\N,0,\N,game
1876050,Labyrinth deLux - A Crusoe Quest,2022-03-02,0,"26,49",game
1876070,Windsor - Grand Strategy MMO,2022-07-16,0,"13,79",game
1876120,Ejaculation Time - Mommy Play with a Super-Sexy Fox Girl -,2022-04-02,0,"44,49",game
1876130,Right Nice Party,\N,0,\N,game
1876150,Melania,2022-05-30,0,"3,49",game
1876180,Villager comes alive,2022-12-27,0,"16,99",game
1876220,"Lights, Camera, Reaction! IRL Edition",2022-03-19,0,"10,89",game
1876230,Beneath & Beyond,\N,0,\N,game
1876240,Watashi Suzume,2022-11-14,0,"20,69",game
1876270,Stones Keeper Demo,2022-01-20,1,\N,demo
1876280,PAIcom (furry computer assistant),\N,0,\N,game
1876310,You Are NOT Bunnygirl Demo,2022-02-25,1,\N,demo
1876320,Night Cascades Demo,2022-02-10,1,\N,demo
1876340,EVERING,2024-02-28,0,"49,99",game
1876350,HEROish,2022-12-16,0,"32,99",game
1876360,Hand Cannon: Janky Reality,\N,0,\N,game
1876390,Stakeholder Game,2022-02-10,0,"20,69",game
1876410,Brick Cracker 3D,2022-02-08,0,"10,49",game
1876430,THEOMACHIA,\N,0,\N,game
1876460,Salty Hounds,2023-06-27,0,"47,99",game
1876470,MAFIA: Sex Noir,2022-04-02,0,"14,49",game
1876520,Platypus Adventures Demo,2022-02-20,1,\N,demo
1876530,Potions!,2022-12-04,0,"13,79",game
1876540,Loopback,2022-05-20,1,\N,game
1876550,BlastMania,\N,0,\N,game
1876560,Save the Reactor,2022-05-11,0,"16,99",game
1876590,I Am Your Beast,2024-09-10,0,"59,99",game
1876610,Verne: The Shape of Fantasy Demo,2022-02-09,1,\N,demo
1876660,Start Programming,2022-02-05,0,\N,game
1876670,Woodcutter Deluxe Edition,2022-02-02,0,"12,39",game
1876680,Roma VR - Domus,2022-02-03,0,"12,39",game
1876690,One day after the snow and wind,2022-02-20,0,"3,14",game
1876720,Arboreal,2022-02-03,1,\N,game
1876730,蔚蓝月下的回忆~SAPPHIRE MOON-FOREVER MEMORIES,2022-09-24,0,"4,49",game
1876750,Minecart Madness,2022-02-09,0,"3,49",game
1876760,万界之门 Demo,2022-02-21,1,\N,demo
1876780,Air Traffic BLITZ VR Demo,2024-03-16,1,\N,demo
1876810,Jumping Knight,2022-02-16,0,"6,99",game
1876830,Life after Death,2022-09-29,0,"16,99",game
1876850,Glitch Dungeon Crystal: Babushka Quest,\N,0,"9,49",game
1876870,Ook Boxing,\N,1,\N,game
1876880,Primitive Society Simulator,2024-02-26,0,"40,00",game
1876890,Wandering Sword,2023-09-14,0,"73,99",game
1876910,Escape Purgatory,2022-10-21,0,"20,69",game
1876920,破廉恥な女戦士アテナ (中文無碼版),2022-03-05,0,"28,99",game
1876930,Saloon Simulator,\N,0,\N,game
1876950,Judgeball: Lethal Arena - Early Access,2023-12-05,0,"46,99",game
1876970,卫国战争 Demo,2022-02-21,1,\N,demo
1876980,戛然而止的音符,2022-02-07,0,"2,29",game
1877000,Retro Kart Rush,2022-03-10,0,"10,49",game
1877020,Jujutsu Kaisen Cursed Clash,2024-02-01,0,"114,95",game
1877060,Haunted Stories,2022-02-04,0,"2,29",game
1877070,Twilight Wars Playtest,2022-01-26,0,\N,game
1877080,Brahman: The Gate of Salvation,\N,0,\N,game
1877100,Emu,2022-02-02,0,"2,28",game
1877140,Achilles: Legends Untold Playtest,2022-01-21,0,\N,game
1877150,DarkBlood -Reborn- Playtest,2022-01-28,0,\N,game
1877160,Floor is Water,2022-03-18,1,\N,game
1877190,Astrogon,2022-09-30,1,\N,game
1877220,Worlds Builder Demo,2022-02-11,1,\N,demo
1877250,Wake World,\N,0,\N,game
1877260,Trash Heart,\N,0,\N,game
1877300,Lo-Fi: THEXNERXXM,2022-03-18,0,"3,49",game
1877310,Lo-Fi: THEXNERXXM (Free),2022-03-18,1,\N,demo
1877330,NEXT DOOR - An Eternal World,2022-02-02,1,\N,game
1877350,Cat Nips,2024-09-25,0,"16,99",game
1877360,Mars Rover Simulator,2022-02-22,0,"29,99",game
1877400,Gotham Knights Playtest,2022-03-24,0,\N,game
1877410,Fairy Deer,2022-12-29,0,"6,99",game
1877440,The Battle Never Ends,2022-03-04,0,"3,49",game
1877450,The Battle Never Ends (Free),2022-03-04,1,\N,demo
1877460,Ghost,2022-01-31,0,"2,78",game
1877470,Cat Detective Albert Wilde Demo,2022-02-21,1,\N,demo
1877480,Miuma,\N,0,\N,game
1877510,Torus Bot,2023-07-01,0,"3,49",game
1877520,Food Empire,\N,0,\N,game
1877560,Walter Walnut,2024-08-29,0,"10,49",game
1877580,Panicked and Surrounded by Hot Vampires,2022-02-08,1,\N,game
1877600,Midnight Guns,\N,0,\N,game
1877620,Fear Therapy Playtest,2022-02-27,0,\N,game
1877650,Zero Orders Tactics,\N,0,"19,59",game
1877700,Havoc Fox Demo,\N,1,\N,demo
1877710,Cool Kid Cody,2022-04-08,1,\N,game
1877720,Army of Tentacles: Assault on Rainbow Unicorn Island,\N,0,"32,99",game
1877760,"The Sinking Structure, Clione, and Lost Child -Log2",2022-02-23,1,\N,game
1877770,Evelyn's Adventure Demo,2022-01-22,1,\N,demo
1877780,Shibainu - VR Katana Simulator,2022-07-11,0,"24,89",game
1877790,Armchair Racer,2022-02-08,0,"6,99",game
1877800,ARMS DOLL,2022-09-30,0,"36,99",game
1877820,A Moustache in the House 2,2022-02-21,0,"8,69",game
1877830,I Am Gangster,2022-03-18,1,\N,game
1877850,Project Cartaphilus,2023-09-30,0,"3,49",game
1877860,Project Cartaphilus (Free),2023-09-30,1,\N,demo
1877900,Orbit Simulator,\N,1,\N,game
1877930,Total CATastrophe,2022-02-06,0,"17,45",game
1877960,Trimps,2022-05-02,1,\N,game
1877970,Swinging-Man,2022-04-18,0,"16,99",game
1877980,LAST GARY 最后的盖里,2022-02-05,0,"8,69",game
1878000,Elven Warmaiden,2022-02-03,0,"20,69",game
1878010,Land of Zympaia The New Light,2022-08-24,0,"49,99",game
1878020,THE KNIGHT OF NEPHIART,\N,0,\N,game
1878040,Adarin Farm Demo,2022-01-20,1,\N,demo
1878050,TNTODION,2022-05-12,0,"12,39",game
1878060,Idle Spiral Playtest,2022-01-27,0,\N,game
1878070,Roma Invicta,2022-02-11,0,"12,39",game
1878090,DEADCRAFT Demo,2022-04-21,1,\N,demo
1878110,Victorian Debutante,2022-07-20,0,"16,99",game
1878130,30 Birds Demo,2022-01-20,1,\N,demo
1878160,The Forest Prison Demo,2022-01-19,1,\N,demo
1878170,Escapers,\N,1,\N,game
1878180,Space Warden,2023-03-16,0,"16,99",game
1878190,Caribbean Marque,2022-08-16,0,"12,39",game
1878200,Village RPG,2022-01-31,0,"1,74",game
1878210,Pirate Jam,2022-02-16,1,\N,game
1878220,TV Thief,2022-02-17,0,"1,74",game
1878240,Society's Paradigms Playtest,2022-02-05,0,\N,game
1878260,Creaturing - Sea Wonders,\N,0,\N,game
1878280,Push the Box,2022-02-09,0,"9,89",game
1878290,Project Utgardr,2023-02-03,0,"32,99",game
1878300,Animaddicts,2024-02-09,0,"3,79",game
1878350,Prayer of the Faithless,2022-05-27,0,"16,99",game
1878380,Dukes Up,\N,0,\N,game
1878400,CrossPlanet Playtest,2024-08-17,0,\N,game
1878450,Soul Symphony,2022-04-19,1,\N,game
1878460,Protocol: Children of War,2023-10-18,1,\N,game
1878490,Gales of Nayeli,\N,0,\N,game
1878510,Potions! Demo,2022-03-02,1,\N,demo
1878530,升级打怪换装备,2022-02-13,0,"2,29",game
1878570,Immortal Mantis,2022-04-22,0,"6,99",game
1878580,Infinite Construction,2022-03-03,0,"2,37",game
1878590,Aboard the Adventure Demo,2022-01-20,1,\N,demo
1878620,鳥獣妖怪戯画　(Choju Yokai Giga),2022-05-30,1,\N,game
1878660,Ink and Paper: Wandering,2022-02-10,0,"20,69",game
1878670,No Way Up,2022-06-12,0,"4,49",game
1878700,R.E.A.C.T Playtest,2022-03-11,0,\N,game
1878710,Crowd Sign: Emission,2022-05-01,0,"4,49",game
1878720,Gnome Online,2024-10-18,0,"54,99",game
1878730,Terror: Endless Night,\N,0,\N,game
1878740,Five Nights At Floppa,2022-02-17,0,"6,49",game
1878770,ASCIILL,2022-02-25,0,"16,99",game
1878780,Crawl Tactics Playtest,2022-01-22,0,\N,game
1878810,The Circus,2022-05-19,1,\N,game
1878840,Luna: Supernatural Hunter,2022-02-22,0,"6,50",game
1878850,Perfect Balance Collection,2022-02-11,0,"4,49",game
1878900,Nokta Playtest,2022-02-10,0,\N,game
1878910,WooLoop,2023-01-13,1,\N,game
1878920,Animalistic,2023-02-28,0,"29,99",game
1878930,Enter The Labyrinth,\N,0,\N,game
1878970,Boom Bears on Stream,2022-02-11,0,"29,99",game
1878990,Chronicles of the Imaginarium Seabeards Treasure,\N,0,\N,game
1879000,In The End,2022-03-14,0,"3,49",game
1879030,Return the Backrooms,2022-11-10,0,"10,19",game
1879040,Mycosis,2023-12-12,0,"35,79",game
1879060,Near Site,\N,0,\N,game
1879090,Abandoned Archive Demo,2022-02-09,1,\N,demo
1879100,The Mystery Fountain in Space,2022-02-15,1,\N,game
1879130,Mystic Cards,2022-02-16,0,"100,00",game
1879170,Invaders from another dimension,2022-06-21,0,"6,49",game
1879180,Dying Night SEX with ZOMBI,2022-05-27,0,"2,17",game
1879190,Meet Cute: Cafe 🐾,2022-03-12,0,"6,99",game
1879200,她曾经活过啊,2022-02-11,0,"2,29",game
1879220,Zeppelin: Escape Room,2022-02-12,0,"4,49",game
1879250,Teatopia,\N,0,\N,game
1879270,Flames of Galinor,\N,0,\N,game
1879300,简单修仙模拟,\N,0,\N,game
1879330,WARRIORS OROCHI 3 Ultimate Definitive Edition,2022-07-12,0,"199,00",game
1879340,MuseSwipr,2022-12-20,1,\N,game
1879380,Paper Bride 2 Zangling Village,2022-05-05,0,"20,69",game
1879400,Paramnesia: Escape Together,2024-03-06,0,"29,99",game
1879410,Kewbii Demo,2022-10-10,1,\N,demo
1879420,ONE of 500,\N,0,\N,game
1879430,ONEof500 Playtest,2022-03-04,0,\N,game
1879520,Poltergirl,\N,0,\N,game
1879530,Retro Golden Age - Goody,2023-03-31,0,"20,49",game
1879560,Lucky Pikinini - Super Incursion,2022-02-04,0,"55,00",game
1879570,Insipid,2022-02-02,0,"3,49",game
1879590,Eyes of the Storm,\N,0,\N,game
1879620,1000 Needles,2022-02-11,0,"3,49",game
1879640,甜點王子2 典藏版,2022-05-31,0,"48,00",game
1879660,Mycosis Demo,2023-05-10,1,\N,demo
1879670,Futa Spell,2022-02-09,0,"16,99",game
1879680,Candle Knight,2023-05-31,0,"46,99",game
1879690,Spirits Chronicles: Born in Flames Collector's Edition,2022-02-08,0,"26,49",game
1879700,Cheat Day,2022-03-15,0,"2,29",game
1879720,AFTERLIFE DEFINITIVE EDITION,2022-02-03,1,\N,game
1879730,Marine Radar Simulator - VR,2022-08-11,0,"16,99",game
1879750,YONESAWARA HOSPITAL,2022-08-19,0,"41,99",game
1879760,Layerworld,\N,0,\N,game
1879780,Police Shootout Playtest,2022-01-26,0,\N,game
1879790,Furry Girlfriend Simulator,2022-02-05,0,"2,62",game
1879810,End of the Line,\N,0,\N,game
1879820,Will Die Alone,2022-05-19,0,"10,89",game
1879840,SWORN Playtest,2024-03-15,0,\N,game
1879850,Loading Zone,2022-03-14,0,"6,49",game
1879860,Fractured Worlds,\N,0,\N,game
1879900,Sky of Tides Demo,2024-01-25,1,\N,demo
1879910,The House of Big people,2022-02-02,0,"3,49",game
1879920,Fobia - St. Dinfna Hotel Playtest,2022-01-21,0,\N,game
1879950,Psychroma,2024-06-11,0,"46,99",game
1879970,Gun Ugly,2022-02-22,1,\N,game
1880010,Layerworld Pre-Alpha Playtest,2022-01-21,0,\N,game
1880020,Kojimachi,2022-08-09,0,"10,89",game
1880080,The Baleful Tower,2022-02-23,0,"20,69",game
1880110,Whispers of Ancient Stone Playtest,2022-01-20,0,\N,game
1880120,Small Saga Demo,2022-02-21,1,\N,demo
1880130,Odyssey Modern,\N,1,\N,game
1880150,Reboot Heroes,\N,0,\N,game
1880160,元卡牌MetaCard,2023-12-03,0,"20,49",game
1880180,Cu-Blit,2022-02-11,0,"4,49",game
1880200,Nine Nights,2023-07-25,0,"41,99",game
1880210,Shadow Life Demo,2022-01-20,1,\N,demo
1880230,Trigger Witch,2022-05-27,0,"28,99",game
1880250,Decay - a real time interactive experience,2022-02-07,1,\N,game
1880280,Gods Of Isekai,2022-02-10,1,\N,game
1880290,Dancing Line Fan-made Collection,\N,1,\N,game
1880310,Oogy: Can You Help,2022-03-02,0,"37,99",game
1880330,Sanfu,2023-07-27,0,"35,79",game
1880370,Civic Story,2023-07-28,0,"46,99",game
1880420,DoDodge2020,2022-07-25,0,"2,29",game
1880450,DoDodge2020 Playtest,2022-02-23,0,\N,game
1880470,The Inquisitor,2024-02-08,0,"179,00",game
1880490,Meet me at NooN,2022-06-20,0,"10,34",game
1880540,Athanasy Demo,2022-01-20,1,\N,demo
1880610,Deliver At All Costs,\N,0,"149,50",game
1880630,Bako,\N,0,\N,game
1880640,A Butterfly's Dream,2022-04-04,0,"4,49",game
1880670,OrcVsUndead,2022-02-16,0,"3,49",game
1880690,Familiar,2022-04-19,0,"12,39",game
1880710,Tuition Academia,2022-02-22,0,"20,69",game
1880720,Ninja Noboken,2022-05-03,0,"16,99",game
1880740,ONE WAY Demo,2022-01-23,1,\N,demo
1880750,Terranova Demo,2022-02-14,1,\N,demo
1880760,Bullwagon Business,\N,0,\N,game
1880770,REAL LIFE OF SOLDIERS,2022-02-18,0,"3,49",game
1880840,Dead End City,2022-10-13,0,"28,99",game
1880860,Hot wife Tara,2022-04-20,0,"6,49",game
1880870,Capelord: Bounty Hunters,\N,1,\N,game
1880890,LOST EMBER - VR Edition,2022-07-12,0,"17,39",game
1880900,Adult VR Game Room,\N,0,\N,game
1880910,Zombie Good Guy,2022-02-03,0,"3,49",game
1880920,AquaPhobia,\N,0,\N,game
1880930,Rugby Union Team Manager 4,2022-11-30,0,"75,49",game
1880950,The War Enders: First Strike Demo,2022-10-01,1,\N,demo
1880960,Running on Empty,2022-09-09,0,"13,79",game
1880980,Trapped In Stone - World War II Horror,2022-03-02,0,"6,99",game
1881000,Doodle God Universe Demo,2022-09-19,1,\N,demo
1881010,Gaikokujin No Sensei (Foreigner Teacher),2022-06-20,0,"20,69",game
1881040,DreadMoon,2023-12-12,1,\N,game
1881090,Capelord: Bounty Hunters Playtest,2022-01-24,0,\N,game
1881120,Titan Station,2022-11-11,0,"32,99",game
1881140,SQUID GIRLS 18+,2022-02-06,0,"14,49",game
1881160,Covid Carl,2022-10-25,0,"8,74",game
1881180,Aery - Calm Mind 2,2022-03-29,0,"20,69",game
1881200,TRYP FPV : The Drone Racer Simulator,2022-06-30,0,"52,49",game
1881210,The Masters: Survival,2022-03-29,0,"16,99",game
1881240,Command Line Mazer,2022-06-21,0,"4,49",game
1881250,ProBee,2022-07-22,1,\N,game
1881260,Greedy Rabbit,2022-02-18,1,\N,game
1881270,Phonetic,2022-02-25,1,\N,game
1881280,Any World,\N,0,\N,game
1881290,Pluto's Island,2023-11-29,0,"46,99",game
1881300,RED,\N,0,\N,game
1881310,Wildfall Playtest,2022-01-26,0,\N,game
1881320,Lewis & Clark Expedition,\N,0,\N,game
1881340,Shadow Burglar,2022-03-01,1,\N,game
1881350,The Odyssey of the Mammoth,2022-03-04,1,\N,game
1881370,Sinister,2023-01-25,0,\N,game
1881390,Exodus Vigil,2022-07-14,0,"37,99",game
1881400,Bail or Jail Demo,2022-05-12,1,\N,demo
1881420,Cardfight!! Vanguard Dear Days,2022-11-16,0,"191,99",game
1881430,DeltaBlade 2700 Re:Create,2023-09-22,1,\N,game
1881440,Fatal Blade,2022-11-16,0,"52,49",game
1881460,admeowture,2022-04-06,0,"12,39",game
1881480,MEDIEVAL KNIGHTMARE,2022-02-13,0,"8,69",game
1881520,AI CG Generation Engine,2022-03-21,0,"2,06",game
1881540,Escape The Living Nebula,2022-02-11,0,"6,49",game
1881570,A Hero's wish,2022-09-09,0,"20,69",game
1881610,江湖客栈-The Jianghu,2024-08-31,1,\N,game
1881670,MARY,2022-02-11,0,"2,37",game
1881690,Midnight at Forest,2022-03-05,1,\N,game
1881700,Undawn,2023-06-13,1,\N,game
1881710,Bitlands,2022-04-29,0,"10,89",game
1881770,Doors: Paradox Demo,2022-01-22,1,\N,demo
1881790,3 DAYS: Ghosts of War,\N,0,\N,game
1881800,CatNab,2022-03-14,1,\N,game
1881820,Operation Valor Playtest,2022-02-12,0,\N,game
1881840,ボクロボ ~Boxed Cell Robot Armies~,2022-05-25,0,"20,69",game
1881850,Maze Twister,2022-03-01,0,"3,49",game
1881910,Hikari no Valusia,\N,0,\N,game
1881940,Heard of the Story?,2023-09-14,0,"59,99",game
1881950,Reimei no Gakuen - Otome/Visual Novel,2022-02-11,0,"47,49",game
1882000,Am I?,2022-03-24,0,"18,99",game
1882030,DRAWER Demo,2022-01-22,1,\N,demo
1882040,Craft Hero,2022-10-09,0,"10,89",game
1882050,Hentai Sea Battle,2022-02-10,0,"3,49",game
1882120,Destinesia,2023-02-15,0,"27,99",game
1882130,Ultra Mega Cats,\N,0,\N,game
1882140,Decisive Campaigns: Ardennes Offensive,2022-02-10,0,"145,67",game
1882160,山海皆可平,2022-08-19,0,"18,59",game
1882170,Starship Empire,\N,0,\N,game
1882180,GACHI ADVENTURE: Billy's Legacy,\N,0,\N,game
1882190,LiDAR Exploration Program,\N,0,"20,49",game
1882200,Krek Da Frog,2022-03-23,0,"6,99",game
1882230,Rockstar Life,2022-04-21,0,"16,59",game
1882240,Forgotten Realms: The Archives - Collection One,2022-03-29,0,"20,69",game
1882250,Aluminium Demo,2022-02-09,1,\N,demo
1882270,Maze Workout - Western Lost Solo Car Racer,2022-05-02,0,"10,49",game
1882280,Forgotten Realms: The Archives - Collection Two,2022-03-29,0,"20,69",game
1882300,Elegos,\N,0,\N,game
1882310,Creature Lab Demo,2022-02-21,1,\N,demo
1882320,Elegos Playtest,2022-02-09,0,\N,game
1882330,ELEVATED,2022-04-14,0,"7,17",game
1882350,Sweet Surge,2022-03-30,0,"8,69",game
1882360,Car Wash TD - Tower Defense Demo,2022-01-20,1,\N,demo
1882390,Godtail: First Cut,2023-02-22,0,"10,89",game
1882400,The Walker,\N,0,\N,game
1882410,Mob Hunter,\N,0,\N,game
1882420,Learn Programming: Python - Remake,2022-02-21,0,"10,49",game
1882430,Creators,\N,1,\N,game
1882460,Ranchlife,\N,0,\N,game
1882480,Smithy Shop,\N,0,\N,game
1882500,Cattails: Wildwood Story,2023-10-20,0,"20,99",game
1882520,Zombie Shotgun Rampage,2022-02-06,0,"1,74",game
1882550,MECH PUNK,2023-04-29,0,"3,49",game
1882560,Memory Novel - The Sex Sauna,2022-01-31,0,"6,99",game
1882580,FALL GIRLS,2022-03-26,0,"14,49",game
1882590,Ella - a study in realism,2022-02-09,1,\N,game
1882600,...Knew the Beginning,2022-04-15,0,"6,99",game
1882630,Polyhedron: Tales from Krasnoslavia,\N,0,\N,game
1882640,Hero for Hire,2022-03-03,0,"3,49",game
1882670,Sex Adventures - The Job Interview,2022-01-28,0,"6,99",game
1882680,The Winter,2022-07-28,1,\N,game
1882690,Bigger Than Me,\N,0,\N,game
1882700,Pleasure Kingdom,2022-03-19,0,"14,49",game
1882710,Projéct Timi: Sasha's Curse,\N,0,\N,game
1882730,Detective Agency 2,2022-02-17,0,"20,69",game
1882750,Cluck,2023-05-12,1,\N,game
1882780,Space Maxwell: Arcade,2022-06-16,0,"6,49",game
1882820,My Little Dictator,2022-06-06,0,"41,99",game
1882830,Nuts Protocol,2022-07-12,0,"8,69",game
1882880,Multi Idle,\N,1,\N,game
1882900,Infinilands,\N,0,\N,game
1882930,Mupple,2022-02-17,0,"3,49",game
1882950,CycloHex,2022-08-15,1,\N,game
1882960,Lucie's Potager,2023-02-15,0,"59,99",game
1883000,HEART of CROWN Online,2024-04-23,0,"59,99",game
1883020,Minima,\N,0,\N,game
1883050,安特卫普的尼洛 Nello in Antwerp,2022-02-11,1,\N,game
1883090,The Symbiant,2023-02-02,0,"24,00",game
1883110,小艺的异世界冒险-Xiao Yi's strange world adventure,2022-02-15,0,"2,29",game
1883120,Lofi Furries,2022-06-16,0,"3,49",game
1883130,逃出动物园丨Escape from the zoo,\N,1,\N,game
1883180,후 이즈 좀비 Demo,2022-02-09,1,\N,demo
1883200,Hentai Lagoon,2022-05-19,0,"3,49",game
1883210,Symptom of love,\N,0,\N,game
1883220,Herbheim's Mine,2022-02-10,0,"10,89",game
1883230,Clive vs Hives 2,2022-02-08,0,"3,49",game
1883260,Little Noah: Scion of Paradise,2022-06-28,0,"46,99",game
1883270,The Final Rescue: Escape Room,\N,0,\N,game
1883280,Drag Battle Top Fuel,2022-02-17,0,"47,49",game
1883320,剑与桃花 the sword and peachblossom,2022-07-22,0,"8,69",game
1883340,Animal Zone,\N,0,\N,game
1883360,The White Raven,\N,0,\N,game
1883370,PEPPERED: an existential platformer,\N,0,"46,99",game
1883400,The Exodus,2022-03-24,0,"23,50",game
1883420,The Oathkeeper,2022-04-14,0,"23,50",game
1883430,Moonfall,2022-05-06,0,"14,49",game
